district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
12001,Cape Breton--Canso,16,Dunvegan,Smith,Michelle,NDP-New Democratic Party,4
12001,Cape Breton--Canso,17,Scotsville,Coady,Maria Goretti,Green Party,4
12001,Cape Breton--Canso,17,Scotsville,Cuzner,Rodger,Liberal,135
12001,Cape Breton--Canso,17,Scotsville,Rodgers,Adam Daniel,Conservative,23
12001,Cape Breton--Canso,17,Scotsville,Smith,Michelle,NDP-New Democratic Party,7
12001,Cape Breton--Canso,18,Inverness,Coady,Maria Goretti,Green Party,2
12001,Cape Breton--Canso,18,Inverness,Cuzner,Rodger,Liberal,98
12001,Cape Breton--Canso,18,Inverness,Rodgers,Adam Daniel,Conservative,27
12001,Cape Breton--Canso,18,Inverness,Smith,Michelle,NDP-New Democratic Party,6
12001,Cape Breton--Canso,19,Inverness,Coady,Maria Goretti,Green Party,8
12001,Cape Breton--Canso,19,Inverness,Cuzner,Rodger,Liberal,115
12001,Cape Breton--Canso,19,Inverness,Rodgers,Adam Daniel,Conservative,26
12001,Cape Breton--Canso,19,Inverness,Smith,Michelle,NDP-New Democratic Party,2
12001,Cape Breton--Canso,20,Strathlorne,Coady,Maria Goretti,Green Party,12
12001,Cape Breton--Canso,20,Strathlorne,Cuzner,Rodger,Liberal,129
12001,Cape Breton--Canso,20,Strathlorne,Rodgers,Adam Daniel,Conservative,41
12001,Cape Breton--Canso,20,Strathlorne,Smith,Michelle,NDP-New Democratic Party,6
12001,Cape Breton--Canso,21,Inverness,Coady,Maria Goretti,Green Party,4
12001,Cape Breton--Canso,21,Inverness,Cuzner,Rodger,Liberal,101
12001,Cape Breton--Canso,21,Inverness,Rodgers,Adam Daniel,Conservative,29
12001,Cape Breton--Canso,21,Inverness,Smith,Michelle,NDP-New Democratic Party,8
12001,Cape Breton--Canso,22,Inverness,Coady,Maria Goretti,Green Party,5
12001,Cape Breton--Canso,22,Inverness,Cuzner,Rodger,Liberal,138
12001,Cape Breton--Canso,22,Inverness,Rodgers,Adam Daniel,Conservative,49
12001,Cape Breton--Canso,22,Inverness,Smith,Michelle,NDP-New Democratic Party,6
12001,Cape Breton--Canso,23,Whycocomagh,Coady,Maria Goretti,Green Party,14
12001,Cape Breton--Canso,23,Whycocomagh,Cuzner,Rodger,Liberal,140
12001,Cape Breton--Canso,23,Whycocomagh,Rodgers,Adam Daniel,Conservative,52
12001,Cape Breton--Canso,23,Whycocomagh,Smith,Michelle,NDP-New Democratic Party,9
12001,Cape Breton--Canso,24,Stewartdale,Coady,Maria Goretti,Green Party,8
12001,Cape Breton--Canso,24,Stewartdale,Cuzner,Rodger,Liberal,80
12001,Cape Breton--Canso,24,Stewartdale,Rodgers,Adam Daniel,Conservative,58
12001,Cape Breton--Canso,24,Stewartdale,Smith,Michelle,NDP-New Democratic Party,10
12001,Cape Breton--Canso,25,Brook Village,Coady,Maria Goretti,Green Party,3
12001,Cape Breton--Canso,25,Brook Village,Cuzner,Rodger,Liberal,92
12001,Cape Breton--Canso,25,Brook Village,Rodgers,Adam Daniel,Conservative,25
12001,Cape Breton--Canso,25,Brook Village,Smith,Michelle,NDP-New Democratic Party,11
12001,Cape Breton--Canso,26,Glendyer,Coady,Maria Goretti,Green Party,2
12001,Cape Breton--Canso,26,Glendyer,Cuzner,Rodger,Liberal,54
12001,Cape Breton--Canso,26,Glendyer,Rodgers,Adam Daniel,Conservative,15
12001,Cape Breton--Canso,26,Glendyer,Smith,Michelle,NDP-New Democratic Party,6
12001,Cape Breton--Canso,27,Mabou,Coady,Maria Goretti,Green Party,7
12001,Cape Breton--Canso,27,Mabou,Cuzner,Rodger,Liberal,161
12001,Cape Breton--Canso,27,Mabou,Rodgers,Adam Daniel,Conservative,31
12001,Cape Breton--Canso,27,Mabou,Smith,Michelle,NDP-New Democratic Party,13
12001,Cape Breton--Canso,28,Mabou,Coady,Maria Goretti,Green Party,13
12001,Cape Breton--Canso,28,Mabou,Cuzner,Rodger,Liberal,115
12001,Cape Breton--Canso,28,Mabou,Rodgers,Adam Daniel,Conservative,36
12001,Cape Breton--Canso,28,Mabou,Smith,Michelle,NDP-New Democratic Party,10
12001,Cape Breton--Canso,29,Port Hood,Coady,Maria Goretti,Green Party,11
12001,Cape Breton--Canso,29,Port Hood,Cuzner,Rodger,Liberal,143
12001,Cape Breton--Canso,29,Port Hood,Rodgers,Adam Daniel,Conservative,46
12001,Cape Breton--Canso,29,Port Hood,Smith,Michelle,NDP-New Democratic Party,16
