district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
47001,Battlefords--Lloydminster,29,Lloydminster (Part),Tenkink,Mikaela,Green Party,8
47001,Battlefords--Lloydminster,30,Lloydminster (Part),Anguish,Doug,Independent,1
47001,Battlefords--Lloydminster,30,Lloydminster (Part),Ingram,Larry,Liberal,28
47001,Battlefords--Lloydminster,30,Lloydminster (Part),Ritz,Gerry,Conservative,102
47001,Battlefords--Lloydminster,30,Lloydminster (Part),Tait,Glenn,NDP-New Democratic Party,22
47001,Battlefords--Lloydminster,30,Lloydminster (Part),Tenkink,Mikaela,Green Party,4
47001,Battlefords--Lloydminster,31,Lloydminster (Part),Anguish,Doug,Independent,3
47001,Battlefords--Lloydminster,31,Lloydminster (Part),Ingram,Larry,Liberal,39
47001,Battlefords--Lloydminster,31,Lloydminster (Part),Ritz,Gerry,Conservative,101
47001,Battlefords--Lloydminster,31,Lloydminster (Part),Tait,Glenn,NDP-New Democratic Party,19
47001,Battlefords--Lloydminster,31,Lloydminster (Part),Tenkink,Mikaela,Green Party,4
47001,Battlefords--Lloydminster,32,Lloydminster (Part),Anguish,Doug,Independent,5
47001,Battlefords--Lloydminster,32,Lloydminster (Part),Ingram,Larry,Liberal,24
47001,Battlefords--Lloydminster,32,Lloydminster (Part),Ritz,Gerry,Conservative,157
47001,Battlefords--Lloydminster,32,Lloydminster (Part),Tait,Glenn,NDP-New Democratic Party,17
47001,Battlefords--Lloydminster,32,Lloydminster (Part),Tenkink,Mikaela,Green Party,3
47001,Battlefords--Lloydminster,33,Lloydminster (Part),Anguish,Doug,Independent,1
47001,Battlefords--Lloydminster,33,Lloydminster (Part),Ingram,Larry,Liberal,33
47001,Battlefords--Lloydminster,33,Lloydminster (Part),Ritz,Gerry,Conservative,72
47001,Battlefords--Lloydminster,33,Lloydminster (Part),Tait,Glenn,NDP-New Democratic Party,13
47001,Battlefords--Lloydminster,33,Lloydminster (Part),Tenkink,Mikaela,Green Party,6
47001,Battlefords--Lloydminster,34,Lloydminster (Part),Anguish,Doug,Independent,0
