district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
11001,Cardigan,16,Savage Harbour,Patkai,Julius,Conservative,22
11001,Cardigan,16,Savage Harbour,Squires,Christene,Christian Heritage Party,2
11001,Cardigan,17,Mount Stewart,Cann,Billy,NDP-New Democratic Party,27
11001,Cardigan,17,Mount Stewart,Doyle,Teresa,Green Party,10
11001,Cardigan,17,Mount Stewart,MacAulay,Lawrence,Liberal,141
11001,Cardigan,17,Mount Stewart,Patkai,Julius,Conservative,25
11001,Cardigan,17,Mount Stewart,Squires,Christene,Christian Heritage Party,1
11001,Cardigan,18,Tracadie Cross,Cann,Billy,NDP-New Democratic Party,36
11001,Cardigan,18,Tracadie Cross,Doyle,Teresa,Green Party,14
11001,Cardigan,18,Tracadie Cross,MacAulay,Lawrence,Liberal,202
11001,Cardigan,18,Tracadie Cross,Patkai,Julius,Conservative,23
11001,Cardigan,18,Tracadie Cross,Squires,Christene,Christian Heritage Party,0
11001,Cardigan,19,Grand Tracadie,Cann,Billy,NDP-New Democratic Party,51
11001,Cardigan,19,Grand Tracadie,Doyle,Teresa,Green Party,21
11001,Cardigan,19,Grand Tracadie,MacAulay,Lawrence,Liberal,194
11001,Cardigan,19,Grand Tracadie,Patkai,Julius,Conservative,41
11001,Cardigan,19,Grand Tracadie,Squires,Christene,Christian Heritage Party,2
11001,Cardigan,20,Bedford Station,Cann,Billy,NDP-New Democratic Party,32
11001,Cardigan,20,Bedford Station,Doyle,Teresa,Green Party,13
11001,Cardigan,20,Bedford Station,MacAulay,Lawrence,Liberal,199
11001,Cardigan,20,Bedford Station,Patkai,Julius,Conservative,38
11001,Cardigan,20,Bedford Station,Squires,Christene,Christian Heritage Party,3
11001,Cardigan,21,Johnstons River,Cann,Billy,NDP-New Democratic Party,28
11001,Cardigan,21,Johnstons River,Doyle,Teresa,Green Party,21
11001,Cardigan,21,Johnstons River,MacAulay,Lawrence,Liberal,143
11001,Cardigan,21,Johnstons River,Patkai,Julius,Conservative,29
11001,Cardigan,21,Johnstons River,Squires,Christene,Christian Heritage Party,0
11001,Cardigan,22,Fort Augustus,Cann,Billy,NDP-New Democratic Party,10
11001,Cardigan,22,Fort Augustus,Doyle,Teresa,Green Party,11
11001,Cardigan,22,Fort Augustus,MacAulay,Lawrence,Liberal,126
11001,Cardigan,22,Fort Augustus,Patkai,Julius,Conservative,45
11001,Cardigan,22,Fort Augustus,Squires,Christene,Christian Heritage Party,1
11001,Cardigan,23,Glenfinnan,Cann,Billy,NDP-New Democratic Party,35
11001,Cardigan,23,Glenfinnan,Doyle,Teresa,Green Party,12
11001,Cardigan,23,Glenfinnan,MacAulay,Lawrence,Liberal,139
11001,Cardigan,23,Glenfinnan,Patkai,Julius,Conservative,45
11001,Cardigan,23,Glenfinnan,Squires,Christene,Christian Heritage Party,2
11001,Cardigan,24,Peakes,Cann,Billy,NDP-New Democratic Party,18
11001,Cardigan,24,Peakes,Doyle,Teresa,Green Party,17
11001,Cardigan,24,Peakes,MacAulay,Lawrence,Liberal,118
11001,Cardigan,24,Peakes,Patkai,Julius,Conservative,35
11001,Cardigan,24,Peakes,Squires,Christene,Christian Heritage Party,1
11001,Cardigan,25,Glenfanning,Cann,Billy,NDP-New Democratic Party,10
11001,Cardigan,25,Glenfanning,Doyle,Teresa,Green Party,10
11001,Cardigan,25,Glenfanning,MacAulay,Lawrence,Liberal,122
11001,Cardigan,25,Glenfanning,Patkai,Julius,Conservative,33
11001,Cardigan,25,Glenfanning,Squires,Christene,Christian Heritage Party,2
11001,Cardigan,26,Launching,Cann,Billy,NDP-New Democratic Party,31
11001,Cardigan,26,Launching,Doyle,Teresa,Green Party,25
11001,Cardigan,26,Launching,MacAulay,Lawrence,Liberal,139
11001,Cardigan,26,Launching,Patkai,Julius,Conservative,46
11001,Cardigan,26,Launching,Squires,Christene,Christian Heritage Party,3
11001,Cardigan,27,New Perth,Cann,Billy,NDP-New Democratic Party,21
11001,Cardigan,27,New Perth,Doyle,Teresa,Green Party,4
11001,Cardigan,27,New Perth,MacAulay,Lawrence,Liberal,116
11001,Cardigan,27,New Perth,Patkai,Julius,Conservative,33
11001,Cardigan,27,New Perth,Squires,Christene,Christian Heritage Party,2
11001,Cardigan,28,Dundas,Cann,Billy,NDP-New Democratic Party,17
11001,Cardigan,28,Dundas,Doyle,Teresa,Green Party,12
11001,Cardigan,28,Dundas,MacAulay,Lawrence,Liberal,154
11001,Cardigan,28,Dundas,Patkai,Julius,Conservative,31
11001,Cardigan,28,Dundas,Squires,Christene,Christian Heritage Party,0
11001,Cardigan,29,Head of Cardigan,Cann,Billy,NDP-New Democratic Party,18
11001,Cardigan,29,Head of Cardigan,Doyle,Teresa,Green Party,15
11001,Cardigan,29,Head of Cardigan,MacAulay,Lawrence,Liberal,162
11001,Cardigan,29,Head of Cardigan,Patkai,Julius,Conservative,28
11001,Cardigan,29,Head of Cardigan,Squires,Christene,Christian Heritage Party,4
11001,Cardigan,30,Georgetown North,Cann,Billy,NDP-New Democratic Party,16
11001,Cardigan,30,Georgetown North,Doyle,Teresa,Green Party,17
11001,Cardigan,30,Georgetown North,MacAulay,Lawrence,Liberal,152
11001,Cardigan,30,Georgetown North,Patkai,Julius,Conservative,41
11001,Cardigan,30,Georgetown North,Squires,Christene,Christian Heritage Party,3
11001,Cardigan,31,Georgetown South,Cann,Billy,NDP-New Democratic Party,28
11001,Cardigan,31,Georgetown South,Doyle,Teresa,Green Party,9
11001,Cardigan,31,Georgetown South,MacAulay,Lawrence,Liberal,158
11001,Cardigan,31,Georgetown South,Patkai,Julius,Conservative,44
11001,Cardigan,31,Georgetown South,Squires,Christene,Christian Heritage Party,11
11001,Cardigan,32,Brudenell,Cann,Billy,NDP-New Democratic Party,12
11001,Cardigan,32,Brudenell,Doyle,Teresa,Green Party,11
11001,Cardigan,32,Brudenell,MacAulay,Lawrence,Liberal,101
11001,Cardigan,32,Brudenell,Patkai,Julius,Conservative,24
11001,Cardigan,32,Brudenell,Squires,Christene,Christian Heritage Party,2
11001,Cardigan,33,North Montague,Cann,Billy,NDP-New Democratic Party,13
11001,Cardigan,33,North Montague,Doyle,Teresa,Green Party,7
11001,Cardigan,33,North Montague,MacAulay,Lawrence,Liberal,107
11001,Cardigan,33,North Montague,Patkai,Julius,Conservative,24
11001,Cardigan,33,North Montague,Squires,Christene,Christian Heritage Party,2
11001,Cardigan,34,Central Montague,Cann,Billy,NDP-New Democratic Party,15
11001,Cardigan,34,Central Montague,Doyle,Teresa,Green Party,8
11001,Cardigan,34,Central Montague,MacAulay,Lawrence,Liberal,73
11001,Cardigan,34,Central Montague,Patkai,Julius,Conservative,12
