district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
62001,Nunavut,12,Kugaaruk,Tootoo,Hunter,Liberal,58
62001,Nunavut,13,Hall Beach,Aglukkaq,Leona,Conservative,42
62001,Nunavut,13,Hall Beach,Anawak,Jack Iyerak,NDP-New Democratic Party,65
62001,Nunavut,13,Hall Beach,Rocchi,Spencer,Green Party,6
62001,Nunavut,13,Hall Beach,Tootoo,Hunter,Liberal,94
62001,Nunavut,14,Repulse Bay,Aglukkaq,Leona,Conservative,88
62001,Nunavut,14,Repulse Bay,Anawak,Jack Iyerak,NDP-New Democratic Party,102
62001,Nunavut,14,Repulse Bay,Rocchi,Spencer,Green Party,2
62001,Nunavut,14,Repulse Bay,Tootoo,Hunter,Liberal,40
62001,Nunavut, 15A,Cape Dorset,Aglukkaq,Leona,Conservative,79
62001,Nunavut, 15A,Cape Dorset,Anawak,Jack Iyerak,NDP-New Democratic Party,101
62001,Nunavut, 15A,Cape Dorset,Rocchi,Spencer,Green Party,3
62001,Nunavut, 15A,Cape Dorset,Tootoo,Hunter,Liberal,170
62001,Nunavut, 15B,Cape Dorset,Aglukkaq,Leona,Conservative,0
62001,Nunavut, 15B,Cape Dorset,Anawak,Jack Iyerak,NDP-New Democratic Party,0
62001,Nunavut, 15B,Cape Dorset,Rocchi,Spencer,Green Party,0
62001,Nunavut, 15B,Cape Dorset,Tootoo,Hunter,Liberal,0
62001,Nunavut, 16A,Pangnirtung,Aglukkaq,Leona,Conservative,111
62001,Nunavut, 16A,Pangnirtung,Anawak,Jack Iyerak,NDP-New Democratic Party,174
62001,Nunavut, 16A,Pangnirtung,Rocchi,Spencer,Green Party,7
62001,Nunavut, 16A,Pangnirtung,Tootoo,Hunter,Liberal,139
62001,Nunavut, 16B,Pangnirtung,Aglukkaq,Leona,Conservative,0
62001,Nunavut, 16B,Pangnirtung,Anawak,Jack Iyerak,NDP-New Democratic Party,0
62001,Nunavut, 16B,Pangnirtung,Rocchi,Spencer,Green Party,0
62001,Nunavut, 16B,Pangnirtung,Tootoo,Hunter,Liberal,0
62001,Nunavut, 17A,Iqaluit,Aglukkaq,Leona,Conservative,52
62001,Nunavut, 17A,Iqaluit,Anawak,Jack Iyerak,NDP-New Democratic Party,64
62001,Nunavut, 17A,Iqaluit,Rocchi,Spencer,Green Party,8
62001,Nunavut, 17A,Iqaluit,Tootoo,Hunter,Liberal,127
62001,Nunavut, 17B,Iqaluit,Aglukkaq,Leona,Conservative,37
62001,Nunavut, 17B,Iqaluit,Anawak,Jack Iyerak,NDP-New Democratic Party,42
62001,Nunavut, 17B,Iqaluit,Rocchi,Spencer,Green Party,8
62001,Nunavut, 17B,Iqaluit,Tootoo,Hunter,Liberal,151
62001,Nunavut, 17C,Iqaluit,Aglukkaq,Leona,Conservative,46
62001,Nunavut, 17C,Iqaluit,Anawak,Jack Iyerak,NDP-New Democratic Party,53
62001,Nunavut, 17C,Iqaluit,Rocchi,Spencer,Green Party,5
62001,Nunavut, 17C,Iqaluit,Tootoo,Hunter,Liberal,186
62001,Nunavut, 17D,Iqaluit,Aglukkaq,Leona,Conservative,48
62001,Nunavut, 17D,Iqaluit,Anawak,Jack Iyerak,NDP-New Democratic Party,66
62001,Nunavut, 17D,Iqaluit,Rocchi,Spencer,Green Party,3
62001,Nunavut, 17D,Iqaluit,Tootoo,Hunter,Liberal,186
62001,Nunavut, 17E,Iqaluit,Aglukkaq,Leona,Conservative,34
62001,Nunavut, 17E,Iqaluit,Anawak,Jack Iyerak,NDP-New Democratic Party,67
62001,Nunavut, 17E,Iqaluit,Rocchi,Spencer,Green Party,1
62001,Nunavut, 17E,Iqaluit,Tootoo,Hunter,Liberal,151
62001,Nunavut, 17F,Iqaluit,Aglukkaq,Leona,Conservative,53
62001,Nunavut, 17F,Iqaluit,Anawak,Jack Iyerak,NDP-New Democratic Party,52
62001,Nunavut, 17F,Iqaluit,Rocchi,Spencer,Green Party,4
62001,Nunavut, 17F,Iqaluit,Tootoo,Hunter,Liberal,151
62001,Nunavut, 17G,Iqaluit,Aglukkaq,Leona,Conservative,40
62001,Nunavut, 17G,Iqaluit,Anawak,Jack Iyerak,NDP-New Democratic Party,70
62001,Nunavut, 17G,Iqaluit,Rocchi,Spencer,Green Party,0
62001,Nunavut, 17G,Iqaluit,Tootoo,Hunter,Liberal,138
62001,Nunavut, 17H,Iqaluit,Aglukkaq,Leona,Conservative,34
62001,Nunavut, 17H,Iqaluit,Anawak,Jack Iyerak,NDP-New Democratic Party,62
62001,Nunavut, 17H,Iqaluit,Rocchi,Spencer,Green Party,8
62001,Nunavut, 17H,Iqaluit,Tootoo,Hunter,Liberal,130
62001,Nunavut, 17I,Iqaluit,Aglukkaq,Leona,Conservative,32
62001,Nunavut, 17I,Iqaluit,Anawak,Jack Iyerak,NDP-New Democratic Party,41
62001,Nunavut, 17I,Iqaluit,Rocchi,Spencer,Green Party,1
62001,Nunavut, 17I,Iqaluit,Tootoo,Hunter,Liberal,119
62001,Nunavut,18,Kimmirut,Aglukkaq,Leona,Conservative,81
62001,Nunavut,18,Kimmirut,Anawak,Jack Iyerak,NDP-New Democratic Party,26
62001,Nunavut,18,Kimmirut,Rocchi,Spencer,Green Party,3
62001,Nunavut,18,Kimmirut,Tootoo,Hunter,Liberal,55
62001,Nunavut, 19A,Baker Lake,Aglukkaq,Leona,Conservative,88
62001,Nunavut, 19A,Baker Lake,Anawak,Jack Iyerak,NDP-New Democratic Party,176
62001,Nunavut, 19A,Baker Lake,Rocchi,Spencer,Green Party,5
62001,Nunavut, 19A,Baker Lake,Tootoo,Hunter,Liberal,285
62001,Nunavut, 19B,Baker Lake,Aglukkaq,Leona,Conservative,0
62001,Nunavut, 19B,Baker Lake,Anawak,Jack Iyerak,NDP-New Democratic Party,0
62001,Nunavut, 19B,Baker Lake,Rocchi,Spencer,Green Party,0
62001,Nunavut, 19B,Baker Lake,Tootoo,Hunter,Liberal,0
62001,Nunavut,20,Chesterfield Inlet,Aglukkaq,Leona,Conservative,23
